246,a.link-secondary:nth-child(2),a.h6:nth-child(3),a.link-secondary:nth-child(4),a.link-secondary:nth-child(5),.flex-wrap > .h4,,246,"#client-body > div.main-wrapper > div.main-wrapper-body.container.mt-4 > div > div.main-wrapper-body-details-top-section > div.series-image-section.pb-3 > div > div > img
#carouselSeriesImage > div > div > div > div > div.d-flex.justify-content-center.align-items-center.card-body-img > div > img",.series-info-section > .mt-4,".h3 > .h3
h3.h3",/html/body/div[3]/div[2]/div/div[3]/div[2]/div[2]/div/div/div/div[6]/div/div/div[1]/div/table,"//div[@aria-label=""Page 2""]","//div[@aria-label=""Page 3""]",,,<h2>,,,,,,
https://www.newland-id.com/en/products/base-stations/nls-scd20,base-stations,Newland,,,NLS-SCD20,NLS-SCD20 2-slot Charging Cradle for WD4,https://www.newland-id.com/datasheets/331/nls-scd20-2-slot-charging-cradle-for-wd4.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000687_nls-scd20.png,"Contact us today and start making your processes easier, faster and more intuitive!","Warranty Standard: 1 Year
Accessories Standard: USB-C cable
Part Number: Description",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Accessories Standard</td><td>USB-C cable</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>NLS-SCD20</td><td>Dual slot charging cradle (connectable up to 5 pcs) for WD4 Series. USB-C cable included.</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/protection-handling/spwd1,protection-handling,Newland,,,SPWD1,SPWD1 Glass Screen Protector for WD1,https://www.newland-id.com/datasheets/330/spwd1-glass-screen-protector-for-wd1.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000651_spwd1.png,"Contact us today and start making your processes easier, faster and more intuitive!","Part Number: Description
SPWD1: Glass Screen Protector for WD1 series",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>SPWD1</td><td>Glass Screen Protector for WD1 series</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/cables/cbl030ua,cables,Newland,,,CBL030UA,"CBL030UA USB Cable for HR12, HR32 and HR52 Series","https://www.newland-id.com/datasheets/329/cbl030ua-usb-cable-for-hr12,-hr32-and-hr52-series.pdf",https://newlandemea.katanapim.com/content/images/thumbs/000/0000574_cbl030ua.png,"Contact us today and start making your processes easier, faster and more intuitive!","Dimensions: 1,5 meter to 3,5 meter, 35 cm coiled cable
Interfaces: USB
Warranty Standard: 1 Year",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>1,5 meter to 3,5 meter, 35 cm coiled cable</td></tr>
<tr><td>Interfaces</td><td>USB</td></tr>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>CBL030UA</td><td>USB cable 1,5-3,5 meter, 35cm coiled for HR15, HR22, HR32 and HR52 series.</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/peripherals/nls-nqmsr-01,peripherals,Newland,,,NLS-NQMSR-01,NLS-NQMSR-01 MSR Reader Module for NQuire Series,https://www.newland-id.com/datasheets/327/nls-nqmsr-01-msr-reader-module-for-nquire-series.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000649_nls-nqmsr-01-2.png,"An magnetic stripe card reader module is an excellent accessory to complement the NQuire Series, enabling support for a wide range of application needs.","Dimensions: 71(L) x 43(W) x 29(H) mm
Power Consumption: Operating current: 50ma; Maximum current: 80ma
Weight: 41g",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>71(L) x 43(W) x 29(H) mm</td></tr>
<tr><td>Power Consumption</td><td>Operating current: 50ma; Maximum current: 80ma</td></tr>
<tr><td>Weight</td><td>41g</td></tr>
<tr><td>MSR Module</td><td>Comply with ISO/IEC 7811-2 Card</td></tr>
<tr><td>MSR: Track</td><td>Support three-track magnetic stripe card decoding</td></tr>
<tr><td>Operating Temperature</td><td>-10°C to 50°C (14°F to 122°F)</td></tr>
<tr><td>Storage Temperature</td><td>-20°C to 60°C (-4°F to 140°F)</td></tr>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>NLS-NQMSR-01</td><td>MSR reader module for NQuire 500 Skate, 700 Stingray II, Manta 1000 III and Mobula II (Track1,2,3).</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/protection-handling/spmt93,protection-handling,Newland,,,SPMT93,SPMT93 Glass Screen Protector for MT93 Series,https://www.newland-id.com/datasheets/326/spmt93-glass-screen-protector-for-mt93-series.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000644_screen_protector.png,"Contact us today and start making your processes easier, faster and more intuitive!","Part Number: Description
SPMT93: Glass Screen Protector for MT93 series",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>SPMT93</td><td>Glass Screen Protector for MT93 series</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/base-stations/nls-std20i-52,base-stations,Newland,,,NLS-STD20i-52,NLS-STD20i-52 Smart Foldable Stand for HR52,https://www.newland-id.com/datasheets/325/nls-std20i-52-smart-foldable-stand-for-hr52.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000666_nls-std20i-52.png,"Contact us today and start making your processes easier, faster and more intuitive!","Warranty Standard: 3 Months
Part Number: Description
NLS-STD20i-52: Smart foldable stand for HR52 series. Incl. auto sense.",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Warranty Standard</td><td>3 Months</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>NLS-STD20i-52</td><td>Smart foldable stand for HR52 series. Incl. auto sense.</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/charging-power/adp0043,charging-power,Newland,,,ADP0043,ADP0043 Power Supply for NQuire Series,https://www.newland-id.com/datasheets/324/adp0043-power-supply-for-nquire-series.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000601_adp0043.png,"Contact us today and start making your processes easier, faster and more intuitive!","Dimensions: 1.8 meter
Interfaces: DC head
Plug Type Compatibility: EU, UK, US",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>1.8 meter</td></tr>
<tr><td>Interfaces</td><td>DC head</td></tr>
<tr><td>Plug Type Compatibility</td><td>EU, UK, US</td></tr>
<tr><td>Power Supply Input</td><td>100-240V</td></tr>
<tr><td>Power Supply Output</td><td>12V/3A</td></tr>
<tr><td>Warranty Standard</td><td>3 Months</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>ADP0043</td><td>NQuire Series Power Supply 12V/3A, 100-240V (DC male head (5.5/2.1mm, positive inside and negative outside),  multiplug (EU, UK, US), 1.8m for Nquire 500, 750 II, 1000 III, 1500 II.</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/protection-handling/spwd2-hybrid,protection-handling,Newland,,,SPWD2,SPWD2 HYBRID Screen Protector Film for WD2,https://www.newland-id.com/datasheets/323/spwd2-hybrid-screen-protector-film-for-wd2.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000672_spwd5.png,"Contact us today and start making your processes easier, faster and more intuitive!","Part Number: Description
SPWD2 HYBRID: Screen protection film for WD2 series 9H.",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>SPWD2 HYBRID</td><td>Screen protection film for WD2 series 9H.</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/base-stations/nls-mcd93-u-01,base-stations,Newland,,,NLS-MCD93-U-01,NLS-MCD93-U-01 Charging Cradle for MT93 UHF,https://www.newland-id.com/datasheets/321/nls-mcd93-u-01-charging-cradle-for-mt93-uhf.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000640_nls-mcd93-u-01-1.png,"Contact us today and start making your processes easier, faster and more intuitive!","Warranty Standard: 1 Year
Part Number: Description
NLS-MCD93-U-01: Charging Cradle for MT93 UHF series (connectable up to 4pcs;  
no Power Supply included, order ADP710 or AD60-D-M if needed)",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>NLS-MCD93-U-01</td><td>Charging Cradle for MT93 UHF series (connectable up to 4pcs;  
no Power Supply included, order ADP710 or AD60-D-M if needed)</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/protection-handling/hs-mt95,protection-handling,Newland,,,HS-MT95,HS-MT95 Hand Strap including mounting screws for MT9555/MT9556/MT93-Series,https://www.newland-id.com/datasheets/320/hs-mt95-hand-strap-including-mounting-screws-for-mt9555-mt9556-mt93-series.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000634_hs-mt95.png,"Contact us today and start making your processes easier, faster and more intuitive!","Part Number: Description
HS-MT95: Hand Strap including mounting screws for MT95 series",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>HS-MT95</td><td>Hand Strap including mounting screws for MT95 series</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/protection-handling/sp37-hybrid,protection-handling,Newland,,,SP37,SP37 HYBRID Screen Protector Film,https://www.newland-id.com/datasheets/319/sp37-hybrid-screen-protector-film.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000644_screen_protector.png,Screen protection film for MT37 series 9H.,"Warranty Standard: 1 Year
Part Number: Description
SP37 HYBRID: Screen protection film for MT37 series 9H.",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>SP37 HYBRID</td><td>Screen protection film for MT37 series 9H.</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/cables/cbl151u,cables,Newland,,,CBL151U,CBL151U USB Cable for FM80 and FR80,https://www.newland-id.com/datasheets/318/cbl151u-usb-cable-for-fm80-and-fr80.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000575_cbl-151u.png,"Contact us today and start making your processes easier, faster and more intuitive!","Dimensions: 3 meter
Interfaces: USB
Warranty Standard: 1 Year",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>3 meter</td></tr>
<tr><td>Interfaces</td><td>USB</td></tr>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>CBL151U</td><td>USB cable 3 meter for FM80 and FR80 series.</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/base-stations/nls-std20i-32-hc,base-stations,Newland,,,NLS-STD20i-32-HC,NLS-STD20i-32-HC Smart Foldable Stand White for HR32,https://www.newland-id.com/datasheets/317/nls-std20i-32-hc-smart-foldable-stand-white-for-hr32.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000667_nls-std20i-32-hc.png,"Contact us today and start making your processes easier, faster and more intuitive!","Housing: White
Warranty Standard: 3 Months
Part Number: Description",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Housing</td><td>White</td></tr>
<tr><td>Warranty Standard</td><td>3 Months</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>NLS-STD20i-32-HC</td><td>Smart foldable HC (white) stand for HR32 series. Incl. auto sense.</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/protection-handling/nls-mrb9350-ss,protection-handling,Newland,,,NLS-MRB9350-SS,NLS-MRB9350-SS Protective Case for MT93 Series,https://www.newland-id.com/datasheets/306/nls-mrb9350-ss-protective-case-for-mt93-series.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000635_nls-mrb9350-ss.png,"Contact us today and start making your processes easier, faster and more intuitive!","Part Number: Description
NLS-MRB9350-SS: Protective Case for MT93-Series with Straigh Shooter Scanner",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>NLS-MRB9350-SS</td><td>Protective Case for MT93-Series with Straigh Shooter Scanner</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/protection-handling/nls-mrb9350-as,protection-handling,Newland,,,NLS-MRB9350-AS,NLS-MRB9350-AS Protective Case for MT93 Series,https://www.newland-id.com/datasheets/305/nls-mrb9350-as-protective-case-for-mt93-series.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000636_nls-mrb9350-as.png,"Contact us today and start making your processes easier, faster and more intuitive!","Part Number: Description
NLS-MRB9350-AS: Protective Case for MT93-Series with Angled Scanner",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>NLS-MRB9350-AS</td><td>Protective Case for MT93-Series with Angled Scanner</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/cables/cbl0157r,cables,Newland,,,CBL0157R,CBL0157R RS232 Cable for FR80 and FM80 Series,https://www.newland-id.com/datasheets/315/cbl0157r-rs232-cable-for-fr80-and-fm80-series.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000577_cbl-0157r.png,"Contact us today and start making your processes easier, faster and more intuitive!","Dimensions: 2 meter
Interfaces: RS-232
Warranty Standard: 1 Year",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>2 meter</td></tr>
<tr><td>Interfaces</td><td>RS-232</td></tr>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>CBL0157R</td><td>RS232 cable 2 meter. For FM80 and FR80 series.</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/peripherals/nls-pg6750-01,peripherals,Newland,,,NLS-PG6750-01,NLS-PG6750-01 Pistol Grip for MT67,https://www.newland-id.com/datasheets/314/nls-pg6750-01-pistol-grip-for-mt67.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000609_nls-pg6750-01.png,"Contact us today and start making your processes easier, faster and more intuitive!","Warranty Standard: 1 Year
Part Number: Description
NLS-PG6750-01: Pistol grip for MT67 series.",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>NLS-PG6750-01</td><td>Pistol grip for MT67 series.</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/peripherals/nls-pgn7-02,peripherals,Newland,,,NLS-PGN7-02,NLS-PGN7-02 Pistol Grip for N7,https://www.newland-id.com/datasheets/313/nls-pgn7-02-pistol-grip-for-n7.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000610_nls-pgn7-02.png,"Contact us today and start making your processes easier, faster and more intuitive!","Warranty Standard: 1 Year
Part Number: Description
NLS-PGN7-02: Pistol grip for N7 series (PRO II).",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>NLS-PGN7-02</td><td>Pistol grip for N7 series (PRO II).</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/cables/cbl-tc-n7,cables,Newland,,,CBL-TC-N7,CBL-TC-N7 USB to USB-C Cable,https://www.newland-id.com/datasheets/311/cbl-tc-n7-usb-to-usb-c-cable.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000578_cbl-tc-n7.png,"Contact us today and start making your processes easier, faster and more intuitive!","Dimensions: 1 meter
Interfaces: USB, USB-C
Warranty Standard: 1 Year",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>1 meter</td></tr>
<tr><td>Interfaces</td><td>USB, USB-C</td></tr>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>CBL-TC-N7</td><td>USB - USB-C cable 1 meter</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/cables/cbl048u,cables,Newland,,,CBL048U,CBL048U USB Cable for Ingenico iCT220,https://www.newland-id.com/datasheets/310/cbl048u-usb-cable-for-ingenico-ict220.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000579_cbl-048u.png,"Contact us today and start making your processes easier, faster and more intuitive!","Dimensions: 2 meter
Interfaces: USB 90˚
Warranty Standard: 1 Year",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>2 meter</td></tr>
<tr><td>Interfaces</td><td>USB 90˚</td></tr>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>CBL048U</td><td>USB 90° cable 2 meter for Ingenico iCT220.</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/protection-handling/mc105,protection-handling,Newland,,,MC105,MC105 Metal Clip for Holster,https://www.newland-id.com/datasheets/309/mc105-metal-clip-for-holster.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000627_mc105-1.png,"Contact us today and start making your processes easier, faster and more intuitive!","Part Number: Description
MC105: Metal clip for holster HS105 and HS115.",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>MC105</td><td>Metal clip for holster HS105 and HS115.</td></tr>
</tbody>
</table>",,,,,,,,
